,userId,movieId,rating
16445,104,459,4.0
16446,104,506,4.0
16447,104,609,4.0
16448,104,460,4.5
16449,104,729,4.0
16450,104,686,5.0
16453,104,1079,4.0
16455,104,462,4.0
16456,104,670,4.0
16457,104,463,4.5
16458,104,731,4.0
16459,104,516,3.5
16462,104,610,4.0
16463,104,986,3.5
16464,104,1080,3.5
16465,104,465,4.0
16466,104,1181,3.0
16470,104,1125,4.0
16471,104,1022,3.5
16473,104,466,3.5
16474,104,687,4.0
16475,104,182,4.0
16477,104,467,4.5
16478,104,517,4.0
16480,104,1189,4.5
16482,104,1084,4.0
16483,104,671,4.0
16484,104,468,3.5
16485,104,735,3.0
16486,104,469,4.5
16488,104,1126,3.5
16489,104,611,4.0
16494,104,672,5.0
16497,104,612,4.0
16498,104,470,4.0
16499,104,520,3.5
16505,104,471,4.0
16506,104,738,3.0
16507,104,472,4.0
16508,104,1023,4.0
16510,104,521,4.0
16511,104,522,3.5
16512,104,474,3.5
16514,104,739,3.0
16515,104,613,3.5
16517,104,475,3.5
16518,104,1191,4.0
16519,104,1085,3.5
16520,104,741,1.5
16521,104,742,3.5
16522,104,478,4.0
16524,104,479,3.5
16525,104,480,4.0
16527,104,482,4.0
16544,104,1182,3.0
16546,104,673,5.0
16550,104,1025,4.0
16551,104,523,4.0
16552,104,743,4.0
16554,104,483,4.0
16555,104,987,3.5
16556,104,688,4.0
16557,104,524,4.0
16558,104,1052,3.5
16560,104,484,4.5
16566,104,485,4.0
16567,104,745,4.0
16569,104,486,4.0
16570,104,487,3.5
16572,104,746,3.0
16573,104,488,3.5
16574,104,1053,3.0
16577,104,748,4.0
16578,104,750,4.0
16580,104,753,3.0
16582,104,1027,3.5
16583,104,526,3.5
16584,104,989,3.0
16585,104,990,3.5
16588,104,754,4.0
16589,104,755,4.0
16590,104,757,3.5
16591,104,758,5.0
16592,104,992,4.0
16593,104,490,4.0
16594,104,491,4.0
16595,104,1217,3.5
16596,104,759,4.0
16597,104,760,3.0
16598,104,528,4.5
16599,104,1054,3.5
16602,104,1091,4.5
16603,104,674,3.5
16604,104,185,5.0
16605,104,615,5.0
16607,104,493,4.0
16609,104,1092,3.5
16611,104,616,4.0
16612,104,1093,3.5
16613,104,761,4.0
16614,104,529,4.5
16615,104,1030,5.0
16616,104,1194,4.0
16617,104,996,4.0
16618,104,762,4.5
16619,104,997,4.0
16620,104,1031,5.0
16621,104,1095,4.0
16622,104,1128,4.0
16623,104,1195,3.0
16624,104,765,4.0
16625,104,1167,4.0
16626,104,1096,3.5
16627,104,766,5.0
16628,104,1227,3.0
16630,104,767,3.5
16631,104,1033,3.5
16635,104,617,4.0
16636,104,531,3.5
16637,104,768,4.0
16638,104,1034,4.5
16641,104,769,3.5
16645,104,186,3.5
16647,104,618,3.5
16648,104,1000,3.5
16650,104,771,3.5
16651,104,619,5.0
16652,104,1183,3.0
16653,104,774,3.5
16657,104,1035,3.0
16660,104,1001,4.0
16661,104,532,4.0
16664,104,533,3.0
16665,104,620,4.0
16667,104,689,4.0
16668,104,776,4.0
16669,104,534,3.5
16672,104,1036,3.0
16674,104,778,4.0
16676,104,188,4.0
16677,104,621,3.5
16679,104,535,3.5
16680,104,780,4.5
16685,104,622,5.0
16686,104,536,4.0
16687,104,623,4.0
16689,104,189,4.0
16691,104,537,3.5
16694,104,1002,4.0
16695,104,538,4.0
16696,104,539,5.0
16699,104,190,5.0
16701,104,781,4.0
16703,104,1003,5.0
16704,104,782,3.0
16706,104,783,3.5
16707,104,675,4.0
16708,104,540,4.0
16709,104,191,5.0
16712,104,785,4.0
16714,104,691,4.0
16717,104,1004,4.5
16718,104,542,4.0
16719,104,543,4.0
16720,104,692,4.0
16722,104,624,4.5
16725,104,625,3.5
16727,104,626,3.5
16736,104,1058,3.0
16737,104,1006,4.0
16738,104,789,3.5
16741,104,545,3.5
16742,104,1184,3.5
16743,104,627,3.5
16748,104,628,4.0
16749,104,193,4.0
16750,104,791,4.0
16751,104,194,4.0
16752,104,546,5.0
16757,104,1219,4.0
16768,104,630,4.0
16771,104,1159,4.0
16773,104,1131,4.0
16776,104,793,4.0
16777,104,195,4.0
16791,104,631,4.0
16797,104,798,3.5
16798,104,552,3.5
16799,104,196,4.0
16801,104,1012,5.0
16809,104,1013,3.5
16811,104,553,4.5
16812,104,197,4.0
16817,104,634,3.5
16819,104,800,4.0
16822,104,198,4.0
16823,104,635,4.0
16824,104,636,4.0
16826,104,1014,3.5
16829,104,801,4.0
16840,104,554,4.0
16845,104,200,4.0
16846,104,639,4.0
16867,104,642,4.0
16895,104,643,4.5
16937,105,180,5.0
16938,105,130,5.0
16939,105,133,4.5
16940,105,305,5.0
16941,105,448,5.0
16942,105,450,3.5
16943,105,451,3.5
16944,105,459,5.0
16945,105,465,5.0
16946,105,469,5.0
16947,105,472,5.0
16948,105,1052,2.5
16949,105,989,5.0
16950,105,990,3.5
16951,105,759,5.0
16952,105,528,5.0
16953,105,762,5.0
16954,105,618,3.5
16956,105,771,5.0
16957,105,536,5.0
16958,105,538,5.0
16959,105,539,5.0
16961,105,1005,5.0
16962,105,626,3.0
16963,105,786,4.0
16964,105,787,4.0
16965,105,1006,5.0
16966,105,550,4.5
16968,105,551,5.0
16969,105,636,3.5
16970,106,0,4.0
16971,106,325,5.0
16972,106,326,4.0
16973,106,329,5.0
16974,106,337,5.0
16975,106,340,3.0
16976,106,341,4.0
16977,106,7,5.0
16978,106,645,4.0
16980,106,344,5.0
16981,106,309,5.0
16982,106,310,3.0
16983,106,347,4.0
16984,106,348,4.0
16985,106,349,3.0
16986,106,353,4.0
16987,106,358,3.0
16988,106,12,3.0
16989,106,311,4.0
16990,106,313,4.0
16991,106,372,4.0
16992,106,15,3.0
16993,106,16,3.0
16994,106,376,4.0
16995,106,180,5.0
16996,106,378,3.0
16997,106,315,3.0
16998,106,18,4.0
16999,106,317,4.0
17000,106,318,3.0
17001,106,389,4.0
17002,106,390,3.0
17003,106,30,5.0
17004,107,335,4.0
17006,107,8,2.0
17009,107,24,4.0
17010,107,399,3.0
17011,107,400,4.0
17012,107,231,5.0
17013,107,646,5.0
17015,107,415,5.0
17017,107,1222,3.0
17018,107,245,5.0
17020,107,55,5.0
17021,107,1098,5.0
17022,107,73,5.0
17024,107,564,4.0
17025,107,427,2.0
17027,107,269,4.0
17028,107,121,5.0
17029,107,130,5.0
17032,107,148,3.0
17033,107,912,3.0
17035,107,719,3.0
17039,107,298,5.0
17042,107,302,5.0
17043,107,303,5.0
17046,107,1212,3.0
17047,107,668,5.0
17049,107,669,5.0
17050,107,1154,4.0
17053,107,448,3.0
17055,107,449,5.0
17060,107,450,4.0
17064,107,451,5.0
17065,107,452,3.0
17068,107,453,5.0
17071,107,456,2.0
17072,107,1021,5.0
17075,107,1078,5.0
17076,107,459,3.0
17077,107,460,5.0
17080,108,2,3.0
17081,108,329,4.0
17083,108,330,4.0
17085,108,217,3.0
17086,108,335,5.0
17087,108,201,3.0
17088,108,218,4.0
17089,108,306,3.0
17090,108,307,5.0
17091,108,308,3.0
17092,108,219,3.0
17093,108,3,3.0
17094,108,4,4.0
17095,108,220,3.0
17096,108,337,5.0
17098,108,340,2.0
17099,108,7,5.0
17101,108,343,3.0
17103,108,309,3.0
17104,108,8,4.0
17105,108,310,3.0
17107,108,348,3.0
17108,108,9,3.0
17109,108,349,3.0
17110,108,350,3.0
17111,108,813,2.0
17113,108,1174,3.0
17114,108,10,2.0
17115,108,11,3.0
17116,108,361,3.0
17117,108,12,3.0
17119,108,13,3.0
17120,108,1107,3.0
17122,108,364,3.0
17123,108,311,3.0
17124,108,365,3.0
17125,108,313,3.0
17126,108,1038,3.0
17127,108,367,3.0
17129,108,371,5.0
17131,108,15,5.0
17132,108,314,3.0
17133,108,375,2.0
17134,108,180,5.0
17136,108,378,2.0
17137,108,315,2.0
17140,108,227,3.0
17141,108,18,3.0
17142,108,382,3.0
17144,108,383,3.0
17145,108,19,5.0
17146,108,228,4.0
17148,108,316,3.0
17150,108,21,3.0
17151,108,384,3.0
17152,108,385,3.0
17153,108,387,3.0
17154,108,317,3.0
17155,108,388,3.0
17156,108,318,3.0
17158,108,389,3.0
17160,108,392,3.0
17161,108,695,3.0
17162,108,393,3.0
17163,108,23,4.0
17164,108,319,3.0
17166,108,24,3.0
17168,108,397,2.0
17170,108,25,3.0
17174,108,402,3.0
17175,108,26,3.0
17180,108,27,3.0
17181,108,817,3.0
17182,108,29,5.0
17183,108,696,4.0
17184,108,495,3.0
17185,108,404,3.0
17186,108,233,3.0
17187,108,322,3.0
17188,108,30,3.0
17189,108,31,4.0
17190,108,32,4.0
17191,108,324,3.0
17192,108,818,3.0
17193,108,38,3.0
17194,108,821,3.0
17195,108,698,4.0
17196,108,40,3.0
17197,108,823,3.0
17198,108,412,4.0
17199,108,1112,4.0
17200,108,416,3.0
17202,108,699,3.0
17203,108,829,3.0
17204,108,1113,3.0
17205,108,46,3.0
17207,109,3,4.5
17208,109,7,3.5
17209,109,645,4.0
17210,109,1132,1.0
17212,109,15,4.5
17213,109,386,1.0
17214,109,26,4.0
17215,109,646,4.0
17216,109,34,4.5
17217,109,698,3.5
17218,109,1157,4.0
17219,109,241,4.5
17221,109,52,4.0
17222,109,651,4.0
17223,109,60,3.5
17224,109,62,4.0
17225,109,68,4.0
17226,109,659,5.0
17229,109,565,1.5
17230,109,101,3.5
17231,109,1224,3.0
17232,109,893,1.5
17234,109,130,4.0
17235,109,138,4.0
17236,109,282,3.0
17237,109,905,4.5
17238,109,144,4.5
17239,109,151,4.5
17241,109,718,3.5
17243,109,215,4.0
17244,109,588,3.5
17246,109,669,5.0
17247,109,454,2.5
17248,109,686,4.5
17251,109,1126,3.0
17254,109,673,4.0
17256,109,760,3.5
17258,110,326,3.5
17259,110,330,4.5
17260,110,334,2.5
17261,110,306,2.5
17262,110,308,4.0
17263,110,811,3.5
17264,110,338,3.5
17265,110,340,3.5
17266,110,345,4.0
17267,110,352,2.5
17268,110,590,3.0
17269,110,1106,3.5
17270,110,180,4.5
17271,110,377,2.5
17272,110,19,5.0
17273,110,316,3.5
17274,110,318,4.0
17275,110,24,2.5
17276,110,25,4.0
17277,110,817,4.0
17278,110,1121,2.5
17279,110,233,4.5
17280,110,32,0.5
17281,110,234,3.0
17282,110,324,4.0
17283,110,37,2.5
17284,110,408,4.0
17285,110,591,2.5
17286,110,414,4.0
17287,110,699,4.0
17288,110,507,4.0
17289,110,46,3.5
17290,110,676,2.0
17291,110,49,1.0
17292,110,508,3.0
17293,110,59,3.5
17294,110,61,1.5
17295,110,76,4.0
17296,110,839,2.5
17297,110,846,0.5
17298,110,849,3.5
17299,110,1135,3.0
17300,110,83,4.0
17301,110,704,2.0
17302,110,851,3.0
17303,110,852,3.5
17304,110,853,3.5
17305,110,86,3.0
17307,110,90,0.5
17308,110,91,2.0
17309,110,425,4.0
17311,110,181,4.0
17312,110,564,4.0
17313,110,93,3.5
17314,110,94,3.0
17316,110,1045,3.0
17318,110,266,3.5
17319,110,865,3.5
17320,110,98,2.0
17321,110,105,3.5
17322,110,600,3.0
17323,110,1150,4.0
17324,110,1207,3.5
17325,110,273,3.0
17326,110,875,3.5
17327,110,113,4.5
17328,110,880,2.5
17329,110,118,3.5
17330,110,883,3.5
17331,110,884,4.0
17332,110,893,2.5
17334,110,573,4.0
17335,110,896,3.0
17336,110,579,4.0
17337,110,130,0.5
17338,110,574,4.0
17339,110,575,4.0
17340,110,133,3.5
17341,110,280,3.0
17342,110,576,3.0
17343,110,139,3.0
17344,110,429,4.0
17345,110,430,2.5
17347,110,144,4.0
17348,110,146,3.0
17349,110,712,3.5
17350,110,151,5.0
17351,110,153,3.5
17352,110,159,5.0
17353,110,667,4.0
17354,110,287,3.5
17356,110,1143,4.0
17357,110,214,2.0
17358,110,163,3.5
17359,110,164,5.0
17360,110,917,3.5
17361,110,288,4.0
17362,110,165,0.5
17363,110,717,5.0
17364,110,920,4.0
17365,110,290,3.5
17366,110,169,3.5
17367,110,605,3.5
17368,110,172,3.0
17370,110,934,3.0
17371,110,720,2.5
17373,110,935,3.0
17375,110,511,4.0
17376,110,292,4.0
17377,110,943,1.0
17378,110,215,3.0
17379,110,436,3.5
17380,110,1231,1.5
17382,110,944,3.5
17383,110,588,3.0
17384,110,1209,3.5
17385,110,945,2.5
17386,110,438,3.5
17387,110,947,3.5
17390,110,1210,2.5
17391,110,589,0.5
17393,110,300,3.5
17395,110,301,3.0
17396,110,302,4.0
17397,110,1232,3.0
17399,110,721,2.0
17400,110,950,3.5
17401,110,951,3.5
17402,110,440,3.0
17403,110,303,2.5
17405,110,953,3.5
17406,110,1211,0.5
17407,110,512,3.5
17411,110,444,3.0
17412,110,957,2.0
17413,110,958,3.0
17414,110,722,3.0
17416,110,668,4.0
17417,110,446,3.0
17418,110,1124,3.0
17419,110,305,4.0
17421,110,447,4.5
17424,110,449,4.0
17427,110,965,4.5
17428,110,450,3.5
17429,110,1152,4.5
17431,110,724,0.5
17432,110,453,2.0
17433,110,1119,3.0
17434,110,502,3.5
17439,110,514,3.0
17440,110,971,0.5
17442,110,1158,4.0
17443,110,458,4.0
17447,110,460,4.0
17448,110,461,2.5
17451,110,515,4.0
17453,110,1201,4.5
17454,110,730,3.5
17456,110,463,1.0
17457,110,731,3.0
17458,110,516,4.0
17460,110,986,3.5
17461,110,465,3.0
17465,110,1204,3.0
17467,110,466,3.0
17468,110,182,3.5
17470,110,1203,4.0
17473,110,1083,0.5
17476,110,611,0.5
17478,110,518,4.5
17480,110,1206,3.0
17483,110,672,3.5
17484,110,737,3.5
17485,110,612,3.0
17487,110,519,4.0
17488,110,471,2.0
17489,110,738,1.5
17490,110,472,4.0
17491,110,1190,3.0
17492,110,473,4.5
17494,110,522,2.5
17495,110,739,4.0
17496,110,1215,4.5
17498,110,741,3.5
17499,110,742,3.0
17500,110,478,0.5
17501,110,479,1.0
17503,110,481,3.5
17504,110,482,4.0
17505,110,1182,3.0
17506,110,743,1.5
17507,110,987,0.5
17509,110,524,3.5
17510,110,1052,3.0
17513,110,745,3.5
17515,110,525,3.5
17516,110,486,2.0
17517,110,988,4.5
17520,110,1053,3.5
17523,110,750,2.5
17527,110,989,4.0
17528,110,527,4.0
17533,110,754,3.0
17536,110,992,4.0
17539,110,993,3.0
17540,110,1217,4.0
17541,110,759,3.0
17543,110,184,5.0
17544,110,994,3.5
17547,110,1054,3.5
17551,110,1091,2.5
17552,110,674,3.0
17553,110,185,4.5
17555,110,615,4.0
17556,110,494,4.5
17559,110,616,3.0
17562,110,529,4.0
17563,110,1094,3.0
17565,110,1030,3.0
17566,110,995,3.5
17567,110,996,2.0
17568,110,762,3.5
17569,110,997,3.5
17571,110,1031,3.0
17572,110,1095,0.5
17574,110,1128,4.0
17577,110,530,3.0
17578,110,1032,4.5
17580,110,1167,3.0
17585,110,617,2.5
17586,110,768,3.5
17587,110,998,3.5
17592,110,186,4.0
17593,110,999,5.0
17597,110,618,2.0
17600,110,771,2.5
17601,110,619,3.5
17602,110,1183,4.0
17604,110,187,5.0
17605,110,1056,5.0
17606,110,1057,3.5
17609,110,1035,2.5
17611,110,775,3.5
17615,110,533,1.5
17617,110,689,4.0
17624,110,778,3.0
17625,110,188,4.5
17627,110,535,4.0
17628,110,780,4.5
17631,110,536,4.0
17637,110,189,3.5
17642,110,538,2.0
17643,110,539,3.5
17647,110,190,3.5
17652,110,782,3.5
17657,110,540,3.5
17658,110,191,4.5
17661,110,784,3.0
17662,110,785,3.5
17665,110,691,3.5
17666,110,192,3.0
17671,110,1004,3.5
17672,110,1005,4.0
17673,110,543,1.5
17677,110,624,3.0
17684,110,1218,4.5
17685,110,787,3.0
17691,110,1129,4.0
17692,110,1006,4.0
17697,110,193,3.5
17698,110,791,4.0
17699,110,194,3.5
17704,110,1009,5.0
17709,110,792,2.5
17718,110,1010,3.5
17722,110,195,4.0
17734,110,796,5.0
17738,110,1011,4.5
17744,110,196,5.0
17761,110,635,4.0
17763,110,636,4.5
17765,110,637,4.5
17766,110,1014,3.0
17773,110,554,5.0
17779,110,200,4.0
17781,110,804,3.0
17782,110,639,5.0
17783,110,805,4.0
17803,110,642,2.5
17820,110,808,5.0
17827,110,643,2.5
17904,111,0,3.0
17905,111,325,1.5
17906,111,2,4.5
17907,111,330,4.5
17908,111,331,0.5
17909,111,332,4.0
17910,111,217,2.0
17911,111,335,2.5
17912,111,218,5.0
17913,111,307,0.5
17914,111,308,0.5
17915,111,3,5.0
17916,111,4,5.0
17917,111,337,4.0
17918,111,339,1.5
17919,111,340,4.0
17920,111,7,3.5
17921,111,344,4.0
17922,111,309,4.0
17923,111,348,1.5
17924,111,353,2.0
17925,111,358,2.5
17926,111,11,1.5
17927,111,311,4.5
17928,111,14,5.0
17929,111,371,4.0
17930,111,372,4.0
17931,111,314,0.5
17932,111,378,2.5
17933,111,380,1.5
17934,111,19,3.5
17935,111,228,0.5
17936,111,390,0.5
17937,111,393,4.0
17938,111,24,5.0
17939,111,400,4.5
17940,111,817,3.5
17941,111,32,4.0
17942,111,698,3.5
17943,111,40,5.0
17944,111,823,1.5
17945,111,58,5.0
17946,111,60,5.0
17947,111,63,5.0
17948,111,73,4.0
17949,111,702,4.0
17950,111,1105,4.0
17951,111,427,5.0
17952,111,101,5.0
17953,111,130,5.0
17954,111,160,5.0
17955,111,583,4.0
17956,111,448,5.0
17957,111,459,5.0
17958,111,469,5.0
17959,111,186,5.0
17960,111,188,4.5
17961,111,535,4.0
17962,111,623,3.5
17963,111,538,4.0
17964,111,191,4.5
17965,111,193,5.0
17966,111,195,4.0
17967,111,197,5.0
17968,111,1014,3.5
17969,112,329,3.0
17970,112,335,1.0
17971,112,308,3.0
17976,112,645,4.0
17977,112,357,3.0
17979,112,359,3.0
17980,112,14,4.0
17981,112,224,5.0
17982,112,373,5.0
17984,112,19,4.0
17985,112,228,4.0
17987,112,231,5.0
17988,112,232,3.0
17989,112,27,2.0
17991,112,404,3.0
17992,112,32,4.0
17993,112,324,4.0
17996,112,415,4.0
17997,112,593,4.0
17998,112,238,5.0
17999,112,826,4.0
18000,112,239,5.0
18001,112,1157,4.0
18002,112,242,5.0
18003,112,827,5.0
18004,112,1170,5.0
18006,112,828,5.0
18008,112,1059,5.0
18013,112,50,5.0
18014,112,244,3.0
18015,112,247,4.0
18016,112,248,5.0
18017,112,831,4.0
18018,112,250,5.0
18019,112,651,5.0
18020,112,655,5.0
18022,112,1160,5.0
18023,112,1161,4.0
18024,112,509,4.0
18025,112,72,3.0
18026,112,659,4.0
18027,112,76,4.0
18029,112,837,4.0
18030,112,568,5.0
18031,112,844,3.0
18032,112,1105,1.0
18034,112,262,3.0
18036,112,853,4.0
18039,112,88,5.0
18040,112,578,2.0
18041,112,856,1.0
18042,112,661,3.0
18044,112,564,4.0
18047,112,93,4.0
18050,112,1176,5.0
18053,112,1163,4.0
18054,112,1177,5.0
18055,112,271,4.0
18056,112,211,5.0
18057,112,871,4.0
18064,112,213,3.0
18067,112,428,2.0
18068,112,900,1.0
18069,112,976,2.0
18073,112,285,1.0
18075,112,144,5.0
18081,112,666,2.0
18082,112,161,4.0
18090,112,927,4.0
18092,112,1180,4.0
18096,112,1050,3.0
18101,112,942,1.0
18112,112,982,3.0
18117,112,1198,3.0
18119,113,14,3.5
18120,113,32,3.0
18121,113,57,3.5
18122,113,63,3.5
18123,113,117,4.0
18124,113,160,4.0
18125,113,440,2.0
18126,113,305,4.0
18127,113,451,4.0
18128,113,458,4.0
18129,113,516,3.0
18130,113,472,4.0
18131,113,474,4.5
18132,113,479,3.5
18133,113,989,3.5
18134,113,1166,4.5
18135,113,1128,4.0
18136,113,619,3.5
18137,113,536,2.0
18138,113,785,3.5
18139,113,1005,3.0
18140,113,1006,2.5
18141,113,548,0.5
18142,113,196,4.5
18143,113,200,3.0
18144,113,638,2.5
18145,113,639,3.5
18148,113,643,3.5
18150,114,217,4.0
18151,114,218,5.0
18152,114,306,2.0
18153,114,7,3.0
18154,114,342,2.0
18155,114,310,3.0
18156,114,355,4.0
18157,114,14,5.0
18158,114,15,5.0
18159,114,316,4.0
18160,114,229,4.0
18161,114,384,4.0
18162,114,317,1.0
18163,114,388,2.0
18164,114,23,4.0
18165,114,24,5.0
18167,114,29,5.0
18168,114,233,4.0
18169,114,322,5.0
18170,114,30,3.0
18171,114,31,5.0
18172,114,32,5.0
18173,114,323,3.0
18174,114,234,4.0
18175,114,697,2.0
18176,114,39,1.0
18177,114,40,2.0
18178,114,41,4.0
18179,114,58,5.0
18180,114,60,4.0
18181,114,594,5.0
18182,114,62,5.0
18183,114,68,5.0
18184,114,69,5.0
18186,114,257,5.0
18187,114,259,5.0
18188,114,837,2.0
18189,114,79,1.0
18191,114,1062,5.0
18192,114,260,2.0
18193,114,846,5.0
18194,114,851,2.0
18195,114,852,5.0
18196,114,86,4.0
18197,114,424,5.0
18198,114,855,3.0
18199,114,88,4.0
18200,114,856,4.0
18201,114,425,4.0
18202,114,859,4.0
18203,114,564,4.0
18204,114,93,3.0
18205,114,266,5.0
18206,114,267,5.0
18207,114,567,3.0
18209,114,101,5.0
18211,114,116,4.0
18212,114,882,4.0
18214,114,884,3.0
18215,114,889,3.0
18216,114,892,5.0
18217,114,123,2.0
18218,114,130,3.0
18219,114,133,4.0
18220,114,899,3.0
18222,114,576,2.0
18223,114,139,4.0
18224,114,429,2.0
18226,114,664,4.0
18227,114,282,3.0
18228,114,284,3.0
18231,114,906,5.0
18233,114,144,1.0
18235,114,146,3.0
18237,114,148,4.0
18238,114,153,5.0
18240,114,1063,5.0
18241,114,159,3.0
18242,114,715,3.0
18243,114,431,5.0
18245,114,287,4.0
18246,114,918,4.0
18247,114,165,4.0
18248,114,920,4.0
18249,114,432,3.0
18250,114,603,5.0
18252,114,606,5.0
18253,114,171,5.0
18254,114,582,4.0
18255,114,173,5.0
18256,114,175,3.0
18257,114,719,3.0
18258,114,934,4.0
18259,114,584,4.0
18260,114,720,4.0
18261,114,177,5.0
18262,115,1,3.5
18263,115,3,3.5
18264,115,309,1.0
18265,115,347,4.0
18266,115,348,4.5
18267,115,349,3.5
18268,115,12,2.5
18269,115,380,4.5
18270,115,381,4.0
18271,115,19,4.0
18272,115,21,5.0
18273,115,387,3.5
18274,115,23,3.0
18275,115,24,4.0
18276,115,25,3.0
18277,115,26,2.0
18278,115,232,4.0
18279,115,646,5.0
18280,115,495,3.5
18281,115,322,4.0
18282,115,30,4.5
18283,115,32,2.0
18284,115,324,4.5
18285,115,39,4.0
18286,115,40,2.5
18287,115,593,1.5
18288,115,237,3.0
18289,115,243,1.0
18290,115,44,3.0
18291,115,938,5.0
18292,115,676,3.5
18293,115,700,1.0
18294,115,508,4.5
18295,115,421,5.0
18296,115,250,3.0
18297,115,651,4.0
18298,115,60,5.0
18299,115,66,2.5
18300,115,254,3.0
18301,115,509,2.0
18302,115,73,4.5
18303,115,659,3.5
18304,115,77,4.0
18305,115,1173,3.5
18306,115,660,1.5
18307,115,837,4.0
18308,115,844,4.5
18309,115,1062,5.0
18310,115,1105,2.5
18311,115,846,3.5
18312,115,704,4.5
18313,115,851,3.0
18314,115,853,3.5
18315,115,263,4.0
18316,115,181,3.5
18317,115,564,4.0
18318,115,95,3.0
18319,115,706,4.5
18320,115,97,4.0
18321,115,567,3.0
18322,115,939,5.0
18323,115,103,2.0
18324,115,211,3.5
18325,115,109,4.5
18326,115,113,1.5
18327,115,122,4.5
18328,115,897,4.0
18329,115,133,2.0
18330,115,137,3.0
18331,115,280,0.5
18332,115,140,3.5
18333,115,976,5.0
18334,115,142,3.0
18335,115,908,3.0
18336,115,152,2.0
18337,115,912,2.5
18338,115,171,4.5
18339,115,295,2.5
18341,115,447,4.0
18342,115,451,3.5
18343,115,729,3.5
18344,115,465,4.0
18345,115,471,4.0
18346,115,523,4.5
18347,115,1053,2.5
18349,116,325,3.0
18350,116,1,3.0
18351,116,326,3.0
18352,116,2,3.0
18353,116,327,4.0
18354,116,328,3.0
18355,116,329,4.0
18356,116,331,3.0
18357,116,332,2.0
18358,116,217,4.0
18360,116,201,3.0
18361,116,218,3.0
18362,116,306,3.0
18363,116,307,3.0
18364,116,308,3.0
18366,116,555,2.0
18367,116,3,4.0
18368,116,811,3.0
18369,116,4,4.0
18370,116,336,3.0
18371,116,337,4.0
18373,116,341,3.0
18374,116,7,5.0
18375,116,344,4.0
18376,116,309,4.0
18377,116,8,3.0
18378,116,310,3.0
18379,116,346,3.0
18380,116,347,3.0
18381,116,348,3.0
18382,116,349,3.0
18383,116,350,3.0
18384,116,592,3.0
18385,116,353,3.0
18386,116,354,3.0
18387,116,590,2.0
18388,116,356,3.0
18389,116,359,4.0
18390,116,360,3.0
18391,116,1132,3.0
18392,116,361,3.0
18393,116,12,2.0
18394,116,13,3.0
18395,116,362,3.0
18396,116,363,3.0
18398,116,364,4.0
18399,116,311,4.0
18400,116,365,3.0
18401,116,312,3.0
18402,116,366,3.0
18403,116,313,4.0
18404,116,1038,4.0
18405,116,367,3.0
18406,116,369,4.0
18408,116,370,3.0
18409,116,371,2.0
18410,116,372,4.0
18411,116,373,3.0
18412,116,15,4.0
18413,116,314,4.0
18414,116,375,3.0
18415,116,16,3.0
18416,116,376,3.0
18417,116,180,5.0
18418,116,378,3.0
18419,116,17,3.0
18420,116,380,3.0
18421,116,315,2.0
18422,116,18,3.0
18423,116,381,3.0
18424,116,382,3.0
18425,116,19,4.0
18426,116,228,3.0
18427,116,20,4.0
18428,116,316,4.0
18429,116,21,3.0
18430,116,229,4.0
18431,116,387,3.0
18432,116,317,4.0
18433,116,318,3.0
18434,116,816,3.0
18435,116,389,3.0
18436,116,390,3.0
18437,116,392,4.0
18438,116,695,3.0
18439,116,393,3.0
18440,116,23,4.0
18441,116,319,3.0
18442,116,230,3.0
18443,116,24,4.0
18444,116,397,3.0
18446,116,399,4.0
18447,116,25,4.0
18448,116,400,3.0
18449,116,320,4.0
18450,116,401,3.0
18451,116,402,3.0
18452,116,26,5.0
18453,116,557,3.0
18454,116,321,3.0
18456,116,232,4.0
18457,116,817,4.0
18458,116,28,4.0
18459,116,29,4.0
18460,116,696,2.0
18461,116,1121,3.0
18462,116,495,4.0
18463,116,404,4.0
18464,116,233,4.0
18465,116,322,4.0
18466,116,30,4.0
18467,116,31,3.0
18468,116,32,5.0
18469,116,323,4.0
18470,116,234,4.0
18471,116,33,4.0
18472,116,324,3.0
18473,116,34,3.0
18474,116,818,3.0
18475,116,405,4.0
18476,116,202,3.0
18477,116,35,3.0
18478,116,697,3.0
18480,116,36,3.0
18482,116,235,3.0
18483,116,408,4.0
18484,116,38,3.0
18485,116,39,2.0
18486,116,647,4.0
18488,116,409,3.0
18490,116,698,3.0
18491,116,40,3.0
18493,116,410,4.0
18494,116,1109,3.0
18495,116,823,3.0
18496,116,411,4.0
18497,116,412,3.0
18499,116,1112,4.0
18502,116,204,3.0
18503,116,416,3.0
18505,116,417,3.0
18507,116,937,4.0
18509,116,1113,3.0
18510,116,507,4.0
18511,116,938,4.0
18512,116,676,3.0
18513,116,245,4.0
18514,117,335,2.0
18515,117,310,2.0
18516,117,15,4.0
18517,117,26,4.0
18518,117,30,4.0
18519,117,34,4.0
18520,117,593,5.0
18521,117,700,3.0
18523,117,58,4.0
18524,117,64,5.0
18525,117,677,5.0
18526,117,1134,4.0
18527,117,1162,3.0
18528,117,89,4.0
18530,117,706,5.0
18531,117,101,4.0
18532,117,602,4.0
18533,117,118,3.0
18534,117,974,3.0
18535,117,712,4.0
18536,118,0,3.5
18537,118,328,4.0
18538,118,555,3.0
18539,118,351,5.0
18540,118,813,3.0
18541,118,373,5.0
18542,118,15,4.0
18543,118,375,4.0
18544,118,180,4.5
18545,118,19,4.0
18546,118,316,5.0
